amplitude,path,subset,true_class
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_SIGnum_015_.mat,9,1
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_SIGnum_046_.mat,1,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_70_SIGnum_070_.mat,7,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_001_.mat,1,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_NOISEnum_024_.mat,4,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_075_.mat,0,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_050_.mat,8,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_NOISEnum_064_.mat,8,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_068_.mat,4,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_040_.mat,7,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_NOISEnum_045_.mat,5,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_067_.mat,1,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_032_.mat,8,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_SIGnum_055_.mat,5,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_NOISEnum_021_.mat,3,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_NOISEnum_013_.mat,7,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_035_.mat,5,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_101_SIGnum_006_.mat,0,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_SIGnum_020_.mat,2,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_NOISEnum_085_.mat,7,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_NOISEnum_016_.mat,9,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_SIGnum_010_.mat,6,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_86_SIGnum_047_.mat,5,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_92_SIGnum_034_.mat,8,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_043_.mat,5,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_019_.mat,8,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_NOISEnum_028_.mat,6,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_96_SIGnum_043_.mat,0,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_89_SIGnum_085_.mat,5,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_035_.mat,4,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_45_SIGnum_061_.mat,3,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_SIGnum_012_.mat,1,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_SIGnum_053_.mat,0,1
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_NOISEnum_076_.mat,6,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_081_.mat,7,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_89_NOISEnum_073_.mat,7,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_NOISEnum_027_.mat,8,0
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_90_NOISEnum_014_.mat,5,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_37_SIGnum_044_.mat,4,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_NOISEnum_014_.mat,2,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_96_SIGnum_088_.mat,3,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_SIGnum_080_.mat,2,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_88_SIGnum_091_.mat,5,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_NOISEnum_012_.mat,1,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_SIGnum_064_.mat,8,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_024_.mat,9,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_81_NOISEnum_017_.mat,8,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_089_.mat,5,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_57_NOISEnum_094_.mat,4,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_NOISEnum_068_.mat,2,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_NOISEnum_065_.mat,3,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_51_SIGnum_004_.mat,5,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_SIGnum_037_.mat,8,1
5.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.005e-22/GREYfiles_91_SIGnum_016_.mat,1,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_004_.mat,0,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_55_SIGnum_065_.mat,6,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_60_NOISEnum_058_.mat,0,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_NOISEnum_052_.mat,0,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_020_.mat,0,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_38_SIGnum_014_.mat,1,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_47_SIGnum_004_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_NOISEnum_041_.mat,2,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_NOISEnum_038_.mat,5,0
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_82_NOISEnum_063_.mat,0,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_46_NOISEnum_094_.mat,9,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_SIGnum_043_.mat,4,1
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_49_SIGnum_042_.mat,4,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_NOISEnum_071_.mat,6,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_60_NOISEnum_020_.mat,9,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_088_.mat,9,0
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_64_NOISEnum_090_.mat,1,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_96_SIGnum_069_.mat,6,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_56_SIGnum_023_.mat,7,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_SIGnum_051_.mat,4,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_57_NOISEnum_041_.mat,0,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_039_.mat,9,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_102_SIGnum_041_.mat,9,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_28_NOISEnum_003_.mat,4,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_SIGnum_099_.mat,9,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_077_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_89_NOISEnum_048_.mat,0,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_NOISEnum_004_.mat,5,0
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_74_SIGnum_092_.mat,4,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_NOISEnum_019_.mat,1,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_056_.mat,1,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_36_NOISEnum_095_.mat,8,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_NOISEnum_083_.mat,5,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_25_SIGnum_024_.mat,2,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_22_NOISEnum_050_.mat,9,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_NOISEnum_035_.mat,6,0
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_23_SIGnum_038_.mat,1,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_77_SIGnum_067_.mat,2,1
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_24_SIGnum_066_.mat,9,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_NOISEnum_038_.mat,9,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_NOISEnum_083_.mat,7,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_50_SIGnum_036_.mat,8,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_99_NOISEnum_048_.mat,9,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_27_NOISEnum_035_.mat,7,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_89_SIGnum_094_.mat,4,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_98_SIGnum_077_.mat,4,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_67_NOISEnum_077_.mat,9,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_96_NOISEnum_031_.mat,4,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_84_SIGnum_002_.mat,8,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_58_NOISEnum_090_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_105_SIGnum_030_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_97_SIGnum_018_.mat,9,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_98_NOISEnum_025_.mat,0,0
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_61_SIGnum_049_.mat,4,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_68_NOISEnum_096_.mat,3,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_26_NOISEnum_030_.mat,6,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_NOISEnum_094_.mat,5,0
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_59_SIGnum_094_.mat,3,1
4.0000000000000004e-24,./raw data/simulated signal on gaussian white noise background/0.04e-22/GREYfiles_54_NOISEnum_078_.mat,8,0
8.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.08e-22/GREYfiles_29_NOISEnum_011_.mat,3,0
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_87_SIGnum_059_.mat,9,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_NOISEnum_085_.mat,3,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_NOISEnum_031_.mat,7,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_SIGnum_037_.mat,2,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_34_SIGnum_042_.mat,1,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_SIGnum_022_.mat,2,1
1.0000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.01e-22/GREYfiles_72_NOISEnum_086_.mat,9,0
1.0000000000000001e-23,./raw data/simulated signal on gaussian white noise background/0.1e-22/GREYfiles_52_SIGnum_040_.mat,3,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_NOISEnum_100_.mat,6,0
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_SIGnum_004_.mat,2,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_79_SIGnum_040_.mat,7,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_78_SIGnum_077_.mat,0,1
9e-25,./raw data/simulated signal on gaussian white noise background/0.009e-22/GREYfiles_85_NOISEnum_043_.mat,2,0
6e-24,./raw data/simulated signal on gaussian white noise background/0.06e-22/GREYfiles_48_NOISEnum_043_.mat,0,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_072_.mat,4,1
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_35_SIGnum_048_.mat,7,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_69_SIGnum_031_.mat,5,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_014_.mat,3,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_65_SIGnum_080_.mat,1,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_98_SIGnum_037_.mat,7,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_94_NOISEnum_082_.mat,6,0
7.000000000000001e-24,./raw data/simulated signal on gaussian white noise background/0.07e-22/GREYfiles_39_SIGnum_011_.mat,6,1
8e-25,./raw data/simulated signal on gaussian white noise background/0.008e-22/GREYfiles_80_SIGnum_041_.mat,6,1
2.0000000000000002e-24,./raw data/simulated signal on gaussian white noise background/0.02e-22/GREYfiles_76_SIGnum_031_.mat,9,1
7e-25,./raw data/simulated signal on gaussian white noise background/0.007e-22/GREYfiles_95_SIGnum_087_.mat,0,1
3e-24,./raw data/simulated signal on gaussian white noise background/0.03e-22/GREYfiles_64_SIGnum_094_.mat,3,1
9e-24,./raw data/simulated signal on gaussian white noise background/0.09e-22/GREYfiles_21_SIGnum_045_.mat,1,1
5.0000000000000005e-24,./raw data/simulated signal on gaussian white noise background/0.05e-22/GREYfiles_62_NOISEnum_095_.mat,9,0
6.0000000000000005e-25,./raw data/simulated signal on gaussian white noise background/0.006e-22/GREYfiles_106_SIGnum_024_.mat,1,1
